filename,width,height,class,xmin,ymin,xmax,ymax
29-14.jpg,600,400,Batik Kawung,1,1,600,400
29-15.jpg,600,400,Batik Kawung,1,1,600,400
29-16.jpg,600,400,Batik Kawung,1,1,600,400
29-17.jpg,600,400,Batik Kawung,1,1,600,400
29-18.jpg,600,400,Batik Kawung,1,1,600,399
29-19.jpg,600,400,Batik Kawung,1,1,600,400
29-2.jpg,600,400,Batik Kawung,1,1,600,400
29-20.jpg,600,400,Batik Kawung,1,1,600,400
29-21.jpg,600,400,Batik Kawung,1,1,600,400
29-22.jpg,600,400,Batik Kawung,1,1,600,400
29-23.jpg,600,400,Batik Kawung,1,1,600,400
29-24.jpg,600,400,Batik Kawung,1,1,600,400
29-25.jpg,600,400,Batik Kawung,1,1,600,400
29-26.jpg,600,400,Batik Kawung,1,1,600,400
29-27.jpg,600,400,Batik Kawung,1,1,600,400
29-28.jpg,600,400,Batik Kawung,1,1,600,400
29-29.jpg,600,400,Batik Kawung,1,1,600,400
29-3.jpg,600,400,Batik Kawung,1,1,600,400
29-30.jpg,600,400,Batik Kawung,1,1,600,400
29-31.jpg,600,400,Batik Kawung,1,1,600,400
29-32.jpg,600,400,Batik Kawung,1,1,600,400
29-33.jpg,600,400,Batik Kawung,1,1,600,400
29-34.jpg,600,400,Batik Kawung,1,1,600,400
29-35.jpg,600,400,Batik Kawung,1,1,600,400
29-36.jpg,600,400,Batik Kawung,1,1,600,400
29-37.jpg,600,400,Batik Kawung,1,1,600,400
29-38.jpg,600,400,Batik Kawung,1,1,600,400
29-39.jpg,600,400,Batik Kawung,1,1,600,399
29-4.jpg,600,400,Batik Kawung,1,1,600,400
29-40.jpg,600,400,Batik Kawung,1,1,600,400
29-41.jpg,600,400,Batik Kawung,1,1,600,400
29-42.jpg,600,400,Batik Kawung,1,1,600,400
29-43.jpg,600,400,Batik Kawung,1,1,600,400
29-44.jpg,600,400,Batik Kawung,1,1,600,400
29-45.jpg,600,400,Batik Kawung,1,1,600,400
29-46.jpg,600,400,Batik Kawung,1,1,600,400
29-47.jpg,600,400,Batik Kawung,1,1,600,400
29-48.jpg,600,400,Batik Kawung,1,1,600,399
29-49.jpg,600,400,Batik Kawung,1,1,600,400
29-5.jpg,600,400,Batik Kawung,1,1,600,400
29-50.jpg,600,400,Batik Kawung,1,1,600,400
29-51.jpg,600,400,Batik Kawung,1,1,600,400
29-52.jpg,600,400,Batik Kawung,1,1,600,400
29-53.jpg,600,400,Batik Kawung,1,1,600,400
29-54.jpg,600,400,Batik Kawung,1,1,600,400
29-55.jpg,600,400,Batik Kawung,1,1,600,400
29-56.jpg,600,400,Batik Kawung,1,1,600,400
29-57.jpg,600,400,Batik Kawung,1,1,600,400
29-58.jpg,600,400,Batik Kawung,1,1,600,400
29-59.jpg,600,400,Batik Kawung,1,1,600,400
29-6.jpg,600,400,Batik Kawung,1,1,600,400
29-60.jpg,600,400,Batik Kawung,1,1,600,400
29-61.jpg,600,400,Batik Kawung,1,1,600,400
29-62.jpg,600,400,Batik Kawung,1,1,600,400
29-63.jpg,600,400,Batik Kawung,1,1,600,400
29-64.jpg,600,400,Batik Kawung,1,1,600,400
29-65.jpg,600,400,Batik Kawung,1,1,600,400
29-66.jpg,600,400,Batik Kawung,1,1,600,400
29-67.jpg,600,400,Batik Kawung,1,1,600,400
29-68.jpg,600,400,Batik Kawung,1,1,600,400
29-69.jpg,600,400,Batik Kawung,1,1,600,400
29-7.jpg,600,400,Batik Kawung,1,1,600,400
29-70.jpg,600,400,Batik Kawung,1,1,600,400
29-71.jpg,600,400,Batik Kawung,1,1,600,400
29-72.jpg,600,400,Batik Kawung,1,1,600,400
29-73.jpg,600,400,Batik Kawung,1,1,600,400
29-74.jpg,600,400,Batik Kawung,1,1,600,400
29-75.jpg,600,400,Batik Kawung,1,1,600,400
29-76.jpg,600,400,Batik Kawung,1,1,600,400
29-77.jpg,600,400,Batik Kawung,1,1,600,399
29-78.jpg,600,400,Batik Kawung,1,1,600,400
29-79.jpg,600,400,Batik Kawung,1,1,600,400
29-8.jpg,600,400,Batik Kawung,1,1,600,400
29-80.jpg,600,400,Batik Kawung,1,1,600,400
29-81.jpg,600,400,Batik Kawung,1,1,600,400
29-82.jpg,600,400,Batik Kawung,1,1,600,400
29-83.jpg,600,400,Batik Kawung,1,1,600,400
29-84.jpg,600,400,Batik Kawung,1,1,600,400
29-85.jpg,600,400,Batik Kawung,1,1,600,400
29-86.jpg,600,400,Batik Kawung,1,1,600,400
29-87.jpg,600,400,Batik Kawung,1,1,600,400
29-88.jpg,600,400,Batik Kawung,1,1,600,400
29-89.jpg,600,400,Batik Kawung,1,1,600,400
29-9.jpg,600,400,Batik Kawung,1,1,600,400
29-90.jpg,600,400,Batik Kawung,1,1,600,400
29-91.jpg,600,400,Batik Kawung,1,1,600,400
29-92.jpg,600,400,Batik Kawung,1,1,600,400
29-93.jpg,600,400,Batik Kawung,1,1,600,400
29-94.jpg,600,400,Batik Kawung,1,1,600,400
29-95.jpg,600,400,Batik Kawung,1,1,600,400
29-96.jpg,600,400,Batik Kawung,1,1,600,400
29-97.jpg,600,400,Batik Kawung,1,1,600,400
29-98.jpg,600,400,Batik Kawung,1,1,600,400
29-99.jpg,600,400,Batik Kawung,1,1,600,400
3.jpg,590,403,Batik Kawung,13,13,568,383
30.jpg,300,300,Batik Kawung,1,1,300,300
31.jpg,456,304,Batik Kawung,1,1,456,304
32-1.jpg,600,400,Batik Kawung,1,3,597,398
32-10.jpg,600,400,Batik Kawung,1,1,600,400
32-100.jpg,600,400,Batik Kawung,1,1,600,400
32-101.jpg,600,400,Batik Kawung,1,1,600,400
32-102.jpg,600,400,Batik Kawung,1,1,600,400
32-103.jpg,600,400,Batik Kawung,1,1,600,400
32-104.jpg,600,400,Batik Kawung,1,1,600,400
32-105.jpg,600,400,Batik Kawung,1,1,600,400
32-106.jpg,600,400,Batik Kawung,1,1,600,400
32-107.jpg,600,400,Batik Kawung,1,1,600,400
32-108.jpg,600,400,Batik Kawung,1,1,600,400
32-109.jpg,600,400,Batik Kawung,1,1,600,400
32-11.jpg,600,400,Batik Kawung,1,1,600,400
32-110.jpg,600,400,Batik Kawung,1,1,600,400
32-12.jpg,600,400,Batik Kawung,1,1,600,400
32-13.jpg,600,400,Batik Kawung,1,1,600,400
32-14.jpg,600,400,Batik Kawung,1,1,600,400
32-15.jpg,600,400,Batik Kawung,1,1,600,400
32-16.jpg,600,400,Batik Kawung,1,1,600,400
32-17.jpg,600,400,Batik Kawung,1,1,600,400
32-18.jpg,600,400,Batik Kawung,1,1,600,400
32-19.jpg,600,400,Batik Kawung,1,1,600,400
32-2.jpg,600,400,Batik Kawung,1,1,600,400
32-20.jpg,600,400,Batik Kawung,1,1,600,400
32-21.jpg,600,400,Batik Kawung,1,1,600,400
32-22.jpg,600,400,Batik Kawung,1,1,600,400
32-23.jpg,600,400,Batik Kawung,1,1,600,400
32-24.jpg,600,400,Batik Kawung,1,1,600,400
32-25.jpg,600,400,Batik Kawung,1,1,600,400
32-26.jpg,600,400,Batik Kawung,1,1,600,400
32-27.jpg,600,400,Batik Kawung,1,1,600,400
32-28.jpg,600,400,Batik Kawung,1,1,600,400
32-29.jpg,600,400,Batik Kawung,1,1,600,400
32-3.jpg,600,400,Batik Kawung,1,1,600,400
32-30.jpg,600,400,Batik Kawung,1,1,600,400
32-31.jpg,600,400,Batik Kawung,1,1,600,400
32-32.jpg,600,400,Batik Kawung,1,1,600,400
32-33.jpg,600,400,Batik Kawung,1,1,600,400
32-34.jpg,600,400,Batik Kawung,1,1,600,400
32-35.jpg,600,400,Batik Kawung,1,1,600,400
32-36.jpg,600,400,Batik Kawung,1,1,600,400
32-37.jpg,600,400,Batik Kawung,1,1,600,400
32-38.jpg,600,400,Batik Kawung,1,1,600,400
32-39.jpg,600,400,Batik Kawung,1,1,600,400
32-4.jpg,600,400,Batik Kawung,1,1,600,400
32-40.jpg,600,400,Batik Kawung,1,1,600,400
32-41.jpg,600,400,Batik Kawung,1,1,600,400
32-42.jpg,600,400,Batik Kawung,1,1,600,400
32-43.jpg,600,400,Batik Kawung,1,1,600,400
32-44.jpg,600,400,Batik Kawung,1,1,600,400
32-45.jpg,600,400,Batik Kawung,1,1,600,400
32-46.jpg,600,400,Batik Kawung,1,1,600,400
32-47.jpg,600,400,Batik Kawung,1,1,600,400
32-48.jpg,600,400,Batik Kawung,1,1,600,400
32-49.jpg,600,400,Batik Kawung,1,1,600,400
32-5.jpg,600,400,Batik Kawung,1,1,600,400
32-50.jpg,600,400,Batik Kawung,1,1,600,400
32-51.jpg,600,400,Batik Kawung,1,1,600,400
32-52.jpg,600,400,Batik Kawung,1,1,600,400
32-53.jpg,600,400,Batik Kawung,1,1,600,400
32-54.jpg,600,400,Batik Kawung,1,1,600,400
32-55.jpg,600,400,Batik Kawung,1,1,600,400
32-56.jpg,600,400,Batik Kawung,1,1,600,400
32-57.jpg,600,400,Batik Kawung,1,1,600,400
32-58.jpg,600,400,Batik Kawung,1,1,600,400
32-59.jpg,600,400,Batik Kawung,1,1,600,400
32-6.jpg,600,400,Batik Kawung,1,1,600,400
32-60.jpg,600,400,Batik Kawung,1,1,600,400
32-61.jpg,600,400,Batik Kawung,1,1,600,400
32-62.jpg,600,400,Batik Kawung,1,1,600,400
32-63.jpg,600,400,Batik Kawung,1,1,600,400
32-64.jpg,600,400,Batik Kawung,1,1,600,400
32-65.jpg,600,400,Batik Kawung,1,1,600,400
32-66.jpg,600,400,Batik Kawung,1,1,600,400
32-67.jpg,600,400,Batik Kawung,1,1,600,400
32-68.jpg,600,400,Batik Kawung,1,1,600,400
32-69.jpg,600,400,Batik Kawung,1,1,600,400
32-7.jpg,600,400,Batik Kawung,1,1,600,400
32-70.jpg,600,400,Batik Kawung,1,1,600,400
32-71.jpg,600,400,Batik Kawung,1,1,600,400
32-72.jpg,600,400,Batik Kawung,1,1,600,400
32-73.jpg,600,400,Batik Kawung,1,1,600,400
32-74.jpg,600,400,Batik Kawung,1,1,600,400
32-75.jpg,600,400,Batik Kawung,1,1,600,400
32-76.jpg,600,400,Batik Kawung,1,1,600,400
32-77.jpg,600,400,Batik Kawung,1,1,600,400
32-78.jpg,600,400,Batik Kawung,1,1,600,400
32-79.jpg,600,400,Batik Kawung,1,1,600,400
32-8.jpg,600,400,Batik Kawung,1,1,600,400
32-80.jpg,600,400,Batik Kawung,1,1,600,400
32-81.jpg,600,400,Batik Kawung,1,1,600,400
32-82.jpg,600,400,Batik Kawung,1,1,600,400
32-83.jpg,600,400,Batik Kawung,1,1,600,400
32-84.jpg,600,400,Batik Kawung,1,1,600,399
32-85.jpg,600,400,Batik Kawung,1,1,600,400
32-86.jpg,600,400,Batik Kawung,1,1,600,400
32-87.jpg,600,400,Batik Kawung,1,1,600,400
32-88.jpg,600,400,Batik Kawung,1,1,600,400
32-89.jpg,600,400,Batik Kawung,1,1,600,400
32-9.jpg,600,400,Batik Kawung,1,1,600,400
32-90.jpg,600,400,Batik Kawung,1,1,600,400
32-91.jpg,600,400,Batik Kawung,1,1,600,400
32-92.jpg,600,400,Batik Kawung,1,1,600,400
32-93.jpg,600,400,Batik Kawung,1,1,600,400
32-94.jpg,600,400,Batik Kawung,1,1,600,400
32-95.jpg,600,400,Batik Kawung,1,1,600,400
32-96.jpg,600,400,Batik Kawung,1,1,600,400
32-97.jpg,600,400,Batik Kawung,1,1,600,400
32-98.jpg,600,400,Batik Kawung,1,1,600,400
32-99.jpg,600,400,Batik Kawung,1,1,600,400
34.jpg,350,219,Batik Kawung,1,1,350,219
35.jpg,1181,1181,Batik Kawung,1,2,1181,1181
36.jpg,236,246,Batik Kawung,1,1,236,235
37.jpg,520,355,Batik Kawung,2,2,520,355
38.jpg,1600,1200,Batik Kawung,1,1,1600,1200
4.jpg,709,768,Batik Ceplok Kawung Sawut,25,11,682,638
41.jpg,1024,1024,Batik Kawung,1,1,1024,1024
42.jpg,862,632,Batik Kawung,1,1,862,632
46.jpg,3264,2448,Batik Kawung,2,2,3264,2448
47.jpg,700,444,Batik Kawung,1,1,700,444
49.jpg,579,384,Batik Kawung,1,1,579,384
5-1.jpg,600,400,Batik Kawung,1,1,600,400
5-10.jpg,600,400,Batik Kawung,1,1,600,400
5-100.jpg,600,400,Batik Kawung,1,1,600,400
5-101.jpg,600,400,Batik Kawung,1,1,600,400
5-102.jpg,600,400,Batik Kawung,1,1,600,400
5-103.jpg,600,400,Batik Kawung,1,1,600,400
5-104.jpg,600,400,Batik Kawung,1,1,600,400
5-105.jpg,600,400,Batik Kawung,1,1,600,400
5-106.jpg,600,400,Batik Kawung,1,1,600,400
5-107.jpg,600,400,Batik Kawung,1,1,600,400
5-108.jpg,600,400,Batik Kawung,1,1,600,400
5-109.jpg,600,400,Batik Kawung,1,1,600,400
5-11.jpg,600,400,Batik Kawung,1,1,600,400
5-110.jpg,600,400,Batik Kawung,1,1,600,400
5-111.jpg,600,400,Batik Kawung,1,1,600,400
5-112.jpg,600,400,Batik Kawung,1,1,600,400
5-113.jpg,600,400,Batik Kawung,1,1,600,400
5-114.jpg,600,400,Batik Kawung,1,1,600,400
5-115.jpg,600,400,Batik Kawung,1,1,600,400
5-116.jpg,600,400,Batik Kawung,1,1,600,400
5-117.jpg,600,400,Batik Kawung,1,1,600,400
5-118.jpg,600,400,Batik Kawung,1,1,600,400
5-119.jpg,600,400,Batik Kawung,1,1,600,399
5-12.jpg,600,400,Batik Kawung,1,1,600,400
5-120.jpg,600,400,Batik Kawung,1,1,600,400
5-121.jpg,600,400,Batik Kawung,1,1,600,400
5-13.jpg,600,400,Batik Kawung,1,1,600,400
5-14.jpg,600,400,Batik Kawung,1,1,600,400
5-15.jpg,600,400,Batik Kawung,1,1,600,400
5-16.jpg,600,400,Batik Kawung,1,1,600,400
5-17.jpg,600,400,Batik Kawung,1,1,600,400
5-18.jpg,600,400,Batik Kawung,1,1,600,400
5-19.jpg,600,400,Batik Kawung,1,1,600,400
5-2.jpg,600,400,Batik Kawung,1,1,600,400
5-20.jpg,600,400,Batik Kawung,1,1,600,400
5-21.jpg,600,400,Batik Kawung,1,1,600,400
5-22.jpg,600,400,Batik Kawung,1,1,600,400
5-23.jpg,600,400,Batik Kawung,1,1,600,400
5-24.jpg,600,400,Batik Kawung,1,1,600,400
5-25.jpg,600,400,Batik Kawung,1,1,600,400
5-26.jpg,600,400,Batik Kawung,1,1,600,400
5-27.jpg,600,400,Batik Kawung,1,1,600,400
5-28.jpg,600,400,Batik Kawung,1,1,600,400
5-29.jpg,600,400,Batik Kawung,1,1,600,400
5-3.jpg,600,400,Batik Kawung,1,1,600,400
5-30.jpg,600,400,Batik Kawung,1,1,600,400
5-31.jpg,600,400,Batik Kawung,1,1,600,400
5-32.jpg,600,400,Batik Kawung,1,1,600,400
5-33.jpg,600,400,Batik Kawung,1,1,600,400
5-34.jpg,600,400,Batik Kawung,1,1,600,400
5-35.jpg,600,400,Batik Kawung,1,1,600,400
5-36.jpg,600,400,Batik Kawung,1,1,600,400
5-37.jpg,600,400,Batik Kawung,1,1,600,400
5-38.jpg,600,400,Batik Kawung,1,1,600,400
5-39.jpg,600,400,Batik Kawung,1,1,600,400
5-4.jpg,600,400,Batik Kawung,1,1,600,400
5-40.jpg,600,400,Batik Kawung,1,1,600,400
5-41.jpg,600,400,Batik Kawung,1,1,600,400
5-42.jpg,600,400,Batik Kawung,1,1,600,400
5-43.jpg,600,400,Batik Kawung,3,3,598,397
5-44.jpg,600,400,Batik Kawung,1,1,600,400
5-45.jpg,600,400,Batik Kawung,1,1,600,400
5-46.jpg,600,400,Batik Kawung,1,1,600,400
5-47.jpg,600,400,Batik Kawung,1,1,600,400
5-48.jpg,600,400,Batik Kawung,1,1,600,400
5-49.jpg,600,400,Batik Kawung,1,1,600,400
5-5.jpg,600,400,Batik Kawung,1,1,600,400
5-50.jpg,600,400,Batik Kawung,1,1,600,400
5-51.jpg,600,400,Batik Kawung,1,1,600,400
5-52.jpg,600,400,Batik Kawung,1,1,600,400
5-53.jpg,600,400,Batik Kawung,1,1,600,400
5-54.jpg,600,400,Batik Kawung,1,1,600,400
5-55.jpg,600,400,Batik Kawung,1,1,600,400
5-56.jpg,600,400,Batik Kawung,1,1,600,400
5-57.jpg,600,400,Batik Kawung,1,1,598,399
5-58.jpg,600,400,Batik Kawung,1,1,600,399
5-59.jpg,600,400,Batik Kawung,1,1,600,400
5-6.jpg,600,400,Batik Kawung,1,1,600,400
5-60.jpg,600,400,Batik Kawung,1,1,600,400
5-61.jpg,600,400,Batik Kawung,1,1,600,400
5-62.jpg,600,400,Batik Kawung,1,1,600,399
5-63.jpg,600,400,Batik Kawung,1,1,600,400
5-64.jpg,600,400,Batik Kawung,1,1,600,400
5-65.jpg,600,400,Batik Kawung,1,1,600,400
5-66.jpg,600,400,Batik Kawung,1,1,600,400
5-67.jpg,600,400,Batik Kawung,1,1,600,400
5-68.jpg,600,400,Batik Kawung,1,1,600,400
5-69.jpg,600,400,Batik Kawung,1,1,600,400
5-7.jpg,600,400,Batik Kawung,1,1,600,400
5-70.jpg,600,400,Batik Kawung,1,1,600,400
5-71.jpg,600,400,Batik Kawung,1,1,600,400
5-72.jpg,600,400,Batik Kawung,1,1,600,400
5-73.jpg,600,400,Batik Kawung,1,1,600,400
5-74.jpg,600,400,Batik Kawung,1,1,600,400
5-75.jpg,600,400,Batik Kawung,1,1,600,400
5-76.jpg,600,400,Batik Kawung,1,1,600,400
5-77.jpg,600,400,Batik Kawung,1,1,600,400
5-78.jpg,600,400,Batik Kawung,1,1,600,399
5-79.jpg,600,400,Batik Kawung,1,1,600,400
5-8.jpg,600,400,Batik Kawung,1,1,600,400
5-80.jpg,600,400,Batik Kawung,1,1,600,400
5-81.jpg,600,400,Batik Kawung,1,1,600,400
5-82.jpg,600,400,Batik Kawung,1,1,600,400
5-83.jpg,600,400,Batik Kawung,1,1,600,400
5-84.jpg,600,400,Batik Kawung,1,1,600,400
5-85.jpg,600,400,Batik Kawung,1,1,600,400
5-86.jpg,600,400,Batik Kawung,1,1,600,400
5-87.jpg,600,400,Batik Kawung,1,1,600,400
5-88.jpg,600,400,Batik Kawung,1,1,600,400
5-89.jpg,600,400,Batik Kawung,1,1,600,400
5-9.jpg,600,400,Batik Kawung,1,1,600,400
5-90.jpg,600,400,Batik Kawung,1,1,600,400
5-91.jpg,600,400,Batik Kawung,1,1,600,400
5-92.jpg,600,400,Batik Kawung,1,1,600,400
5-93.jpg,600,400,Batik Kawung,1,1,600,400
5-94.jpg,600,400,Batik Kawung,1,1,600,400
5-95.jpg,600,400,Batik Kawung,1,1,600,400
5-96.jpg,600,400,Batik Kawung,1,1,600,400
5-97.jpg,600,400,Batik Kawung,1,1,600,400
5-98.jpg,600,400,Batik Kawung,1,1,600,400
5-99.jpg,600,400,Batik Kawung,1,1,600,400
5.jpg,1060,596,Batik Kawung,2,1,1060,596
50.jpg,448,224,Batik Kawung,1,1,448,224
6.jpg,647,485,Batik Kawung,4,5,641,478
67-1.jpg,600,400,Batik Kawung,1,1,600,400
67-10.jpg,600,400,Batik Kawung,1,1,600,400
67-100.jpg,600,400,Batik Kawung,1,1,600,400
67-101.jpg,600,400,Batik Kawung,1,1,600,400
67-102.jpg,600,400,Batik Kawung,1,1,600,400
67-103.jpg,600,400,Batik Kawung,1,1,600,400
67-104.jpg,600,400,Batik Kawung,1,1,600,400
67-105.jpg,600,400,Batik Kawung,1,1,600,400
67-106.jpg,600,400,Batik Kawung,1,1,600,400
67-107.jpg,600,400,Batik Kawung,1,1,600,400
67-108.jpg,600,400,Batik Kawung,1,1,600,400
67-11.jpg,600,400,Batik Kawung,1,1,600,400
67-12.jpg,600,400,Batik Kawung,1,1,600,400
67-13.jpg,600,400,Batik Kawung,1,1,600,400
67-14.jpg,600,400,Batik Kawung,1,1,600,400
67-15.jpg,600,400,Batik Kawung,1,1,600,400
67-16.jpg,600,400,Batik Kawung,1,1,600,400
67-17.jpg,600,400,Batik Kawung,1,1,600,400
67-18.jpg,600,400,Batik Kawung,1,1,600,400
67-19.jpg,600,400,Batik Kawung,1,1,600,400
67-2.jpg,600,400,Batik Kawung,1,1,600,400
67-20.jpg,600,400,Batik Kawung,1,1,600,400
67-21.jpg,600,400,Batik Kawung,1,1,600,400
67-22.jpg,600,400,Batik Kawung,1,1,600,400
67-23.jpg,600,400,Batik Kawung,1,1,600,400
67-24.jpg,600,400,Batik Kawung,1,1,600,400
67-25.jpg,600,400,Batik Kawung,1,1,600,400
67-26.jpg,600,400,Batik Kawung,1,1,600,400
67-27.jpg,600,400,Batik Kawung,1,1,600,400
67-28.jpg,600,400,Batik Kawung,1,1,600,400
67-29.jpg,600,400,Batik Kawung,1,1,600,400
67-3.jpg,600,400,Batik Kawung,1,1,600,400
67-30.jpg,600,400,Batik Kawung,1,1,600,400
67-31.jpg,600,400,Batik Kawung,1,1,600,400
67-32.jpg,600,400,Batik Kawung,1,1,600,400
67-33.jpg,600,400,Batik Kawung,1,1,600,400
67-34.jpg,600,400,Batik Kawung,1,1,600,400
67-35.jpg,600,400,Batik Kawung,1,1,600,400
67-36.jpg,600,400,Batik Kawung,1,1,600,400
67-37.jpg,600,400,Batik Kawung,1,1,600,400
67-38.jpg,600,400,Batik Kawung,1,1,600,400
67-39.jpg,600,400,Batik Kawung,1,1,600,400
67-4.jpg,600,400,Batik Kawung,1,1,600,400
67-40.jpg,600,400,Batik Kawung,1,1,600,400
67-41.jpg,600,400,Batik Kawung,1,1,600,400
67-42.jpg,600,400,Batik Kawung,1,1,600,400
67-43.jpg,600,400,Batik Kawung,1,1,600,400
67-44.jpg,600,400,Batik Kawung,1,1,600,400
67-45.jpg,600,400,Batik Kawung,1,1,600,400
67-46.jpg,600,400,Batik Kawung,1,1,600,400
67-47.jpg,600,400,Batik Kawung,1,1,600,400
67-48.jpg,600,400,Batik Kawung,1,1,600,400
67-49.jpg,600,400,Batik Kawung,1,1,600,400
67-5.jpg,600,400,Batik Kawung,1,1,600,400
67-50.jpg,600,400,Batik Kawung,1,1,600,400
67-51.jpg,600,400,Batik Kawung,1,1,600,400
67-52.jpg,600,400,Batik Kawung,1,1,600,400
67-53.jpg,600,400,Batik Kawung,1,1,600,400
67-54.jpg,600,400,Batik Kawung,1,1,600,400
67-55.jpg,600,400,Batik Kawung,1,1,600,400
67-56.jpg,600,400,Batik Kawung,1,1,600,400
67-57.jpg,600,400,Batik Kawung,1,1,600,400
67-58.jpg,600,400,Batik Kawung,1,1,600,400
67-59.jpg,600,400,Batik Kawung,1,1,600,400
67-6.jpg,600,400,Batik Kawung,1,1,600,400
67-60.jpg,600,400,Batik Kawung,1,1,600,399
67-61.jpg,600,400,Batik Kawung,1,2,600,400
67-62.jpg,600,400,Batik Kawung,1,1,600,400
67-63.jpg,600,400,Batik Kawung,1,1,600,400
67-64.jpg,600,400,Batik Kawung,1,1,600,400
67-65.jpg,600,400,Batik Kawung,1,1,600,400
67-66.jpg,600,400,Batik Kawung,1,1,600,400
67-67.jpg,600,400,Batik Kawung,1,1,600,400
67-68.jpg,600,400,Batik Kawung,1,1,600,400
67-69.jpg,600,400,Batik Kawung,1,1,600,400
67-7.jpg,600,400,Batik Kawung,1,1,600,400
67-70.jpg,600,400,Batik Kawung,1,1,600,400
67-71.jpg,600,400,Batik Kawung,1,1,600,400
67-72.jpg,600,400,Batik Kawung,1,1,600,400
67-73.jpg,600,400,Batik Kawung,1,1,600,400
67-74.jpg,600,400,Batik Kawung,1,1,600,400
67-75.jpg,600,400,Batik Kawung,1,1,600,400
67-76.jpg,600,400,Batik Kawung,1,1,600,400
67-77.jpg,600,400,Batik Kawung,1,1,600,400
67-78.jpg,600,400,Batik Kawung,1,1,600,400
67-79.jpg,600,400,Batik Kawung,1,1,600,400
67-8.jpg,600,400,Batik Kawung,1,1,600,400
67-80.jpg,600,400,Batik Kawung,1,1,600,400
67-81.jpg,600,400,Batik Kawung,1,1,600,400
67-82.jpg,600,400,Batik Kawung,1,1,600,400
67-83.jpg,600,400,Batik Kawung,1,1,600,400
67-84.jpg,600,400,Batik Kawung,1,1,600,400
67-85.jpg,600,400,Batik Kawung,1,1,600,400
67-86.jpg,600,400,Batik Kawung,1,1,600,400
67-87.jpg,600,400,Batik Kawung,1,1,600,399
67-88.jpg,600,400,Batik Kawung,1,1,600,400
67-89.jpg,600,400,Batik Kawung,1,1,600,400
67-9.jpg,600,400,Batik Kawung,1,1,600,400
67-90.jpg,600,400,Batik Kawung,1,1,600,400
67-91.jpg,600,400,Batik Kawung,1,1,600,400
67-92.jpg,600,400,Batik Kawung,1,1,600,400
67-93.jpg,600,400,Batik Kawung,1,1,600,400
67-94.jpg,600,400,Batik Kawung,1,1,600,400
67-95.jpg,600,400,Batik Kawung,1,1,600,400
67-96.jpg,600,400,Batik Kawung,1,1,600,400
67-97.jpg,600,400,Batik Kawung,1,1,600,400
67-98.jpg,600,400,Batik Kawung,1,1,600,400
67-99.jpg,600,400,Batik Kawung,1,1,600,400
7.jpg,1600,1200,Batik Kawung,18,22,1582,1186
8.jpg,1600,1200,Batik Kawung,6,10,1600,1200
82-1.jpg,600,400,Batik Kawung,1,1,600,400
82-10.jpg,600,400,Batik Kawung,1,1,600,400
82-100.jpg,600,400,Batik Kawung,1,1,600,400
82-101.jpg,600,400,Batik Kawung,1,1,600,400
82-102.jpg,600,400,Batik Kawung,1,1,600,400
